0.004178494591381914,0.004164955085948764,0.004159181659734141
0.004178502674252333,0.004164962996261211,0.004159189189129199
0.004178514767617425,0.004164974831463419,0.004159200454398029
0.004178532861847148,0.004164992539446618,0.004159217309643546
0.004178559934658927,0.004165019034377635,0.0041592425287283385
0.0041786004406663925,0.004165058675825322,0.0041592802613065446
0.004178661044658323,0.004165117986394244,0.004159336715950273
0.0041787517165123205,0.0041652067232976755,0.004159421180163928
0.00417888736969094,0.004165339482016947,0.004159547546950823
0.004179090309070176,0.004165538092041182,0.00415973659534583
0.0041793938877224485,0.0041658351961224,0.00416001939795531
0.00417984796444798,0.0041662795922368856,0.004160442406740669
0.004180527038144712,0.004166944196562786,0.004161075035188878
0.004181542349760731,0.004167937891927909,0.00416202094212432
0.00418305983559705,0.0041694231086614655,0.004163434778710136
0.004185326645341974,0.004171641799543181,0.0041655469415107695
0.004188710055691584,0.004174953574601507,0.004168699934253818
0.004193754005312729,0.004179891141634534,0.004173401278903289
0.004201259968861841,0.004187239699757092,0.004180399392989142
0.00421239986399309,0.004198147968396647,0.004190789936779021
0.0042288675591146295,0.0042142775979902266,0.004206159450809214
0.004253068798961723,0.004237991427271787,0.004228767516044849
0.00428833009467814,0.004272562769318788,0.004261751952498871
0.004339063897077744,0.0043223465096817485,0.0043093031772522186
0.004410746553011836,0.004392774747823888,0.004376680439443728
0.004509445062667676,0.004489921910677803,0.004469829799657257
0.0046405149462494955,0.004619269578782344,0.004594248599770248
0.004806135618663235,0.004783333242783409,0.004752756126945923
0.00500181185079109,0.004978244566013035,0.004942216970051575
0.005213012724955347,0.005190380713182007,0.0051501984642355544
0.005414328633709156,0.005395317450014417,0.005353698048046792
0.005573641040817771,0.0055615590748564064,0.005522336609613213
0.0056615951732745026,0.005659487373674449,0.005626642483996705
0.0056628515440110576,0.005672389502117052,0.005648736914368165
0.005583188472978096,0.005603996767714568,0.005590271012458925
0.005448024182998449,0.005477972095198503,0.0054729315688474
0.005292518960047073,0.00532881104498391,0.005330250842173648
0.005148002926407746,0.005188308803196402,0.0051942212232929455
0.005031463432587383,0.005074447363072931,0.005083618906364201
0.004943275002480525,0.00498843718391589,0.005000286315850868
0.004873564463771343,0.004920692535985322,0.004934629014879736
0.004811898418945553,0.004860560149002286,0.004875493969599448
0.004753141564448496,0.004802616297665986,0.004817256250930531
0.004696883053186182,0.0047465608773462065,0.004760371066354189
0.004644068103538308,0.004693713669841392,0.004707542888894816
0.0045950456277858995,0.004644868377358054,0.004660326829213734
0.0045500351116949805,0.004600373688494351,0.0046182809251897996
0.0045098099409727295,0.004560600332734022,0.004579822359730194
0.0044749124110552594,0.004525652047723292,0.00454413635045953
0.004445116120690337,0.004495593540208557,0.0045126429386724756
0.004420938851857288,0.004471334600822104,0.0044883357126927
0.00440365493285071,0.004454409099200147,0.004473314167507041
0.004393878986357846,0.004445340073541116,0.004466908028491892
0.004393228068086958,0.004445485363091092,0.004469127496993636
0.00440720111327434,0.0044603414771269825,0.004485709332803425
0.0044400681322554324,0.004494407154107055,0.004522511493331781
0.004485863474259171,0.004542095436319239,0.004574289439226866
0.0045331194902071175,0.004592487424956596,0.004628223519938067
0.004580935812870999,0.004644178556016968,0.0046806394312909816
0.004640327315397016,0.004706660497606544,0.004740339081148788
0.004714490878405831,0.004781970196252074,0.0048101180154549025
0.004784801872353565,0.004849697228371485,0.00487369078597068
0.0048234760485336824,0.004877421869646295,0.004909169169650977
0.004819015663432943,0.004855458553510529,0.004904514798370903
0.00478272121461657,0.004809192851981735,0.004871020459528635
0.004727730731015625,0.0047856632607683,0.004836608834739994
0.004694099385885853,0.004780103309171943,0.004821302074569444
0.0046816852631345815,0.004779098582161845,0.004823544145900457
0.004674852552497992,0.004760788147543979,0.004820758676277576
0.00465862031385045,0.004713767578238799,0.004788624099679983
0.004621486297597224,0.004648792035564931,0.004722338480210543
0.004563970706535638,0.004584664485298049,0.004641014241125237
0.004518888295240247,0.00451857599476362,0.004568232616670402
0.004493770199386863,0.004466710932036573,0.00451409955361429
0.00448080649547022,0.004435102111030376,0.0044744855920747315
0.004465123886351656,0.004412040696642871,0.004433789334020581
0.004428564604847843,0.0043766315180939095,0.004374045065575973
0.0043559453954195955,0.004308971615009121,0.004283063041171703
0.004240249655444205,0.004198690519051744,0.004155150928271774
0.004083249684664931,0.004045565311783352,0.003991006533043585
0.0038933215367284255,0.0038554753699848576,0.003796923072911061
